batch_id,image_id,defect_present,defect_type,severity,inspection_result
BATCH-20260304-0475,IMG-00475,False,none,0,PASS
BATCH-20260304-0476,IMG-00476,False,none,0,PASS
BATCH-20260304-0477,IMG-00477,False,none,0,PASS
BATCH-20260304-0478,IMG-00478,False,none,0,PASS
BATCH-20260304-0479,IMG-00479,False,none,0,PASS
BATCH-20260304-0480,IMG-00480,False,none,0,PASS
BATCH-20260304-0481,IMG-00481,False,none,0,PASS
BATCH-20260304-0482,IMG-00482,True,hot_tear,5,REWORK
BATCH-20260304-0483,IMG-00483,False,none,0,PASS
BATCH-20260304-0484,IMG-00484,False,none,0,PASS
BATCH-20260304-0485,IMG-00485,False,none,0,PASS
BATCH-20260304-0486,IMG-00486,False,none,0,PASS
BATCH-20260304-0487,IMG-00487,True,shrinkage,1,PASS
BATCH-20260304-0488,IMG-00488,False,none,0,PASS
BATCH-20260304-0489,IMG-00489,False,none,0,PASS
BATCH-20260304-0490,IMG-00490,False,none,0,PASS
BATCH-20260304-0491,IMG-00491,False,none,0,PASS
BATCH-20260304-0492,IMG-00492,False,none,0,PASS
BATCH-20260304-0493,IMG-00493,False,none,0,PASS
BATCH-20260304-0494,IMG-00494,True,sand_inclusion,4,REWORK
BATCH-20260304-0495,IMG-00495,False,none,0,PASS
BATCH-20260304-0496,IMG-00496,True,hot_tear,1,PASS
BATCH-20260304-0497,IMG-00497,False,none,0,PASS
BATCH-20260304-0498,IMG-00498,False,none,0,PASS
BATCH-20260304-0499,IMG-00499,False,none,0,PASS
BATCH-20260304-0500,IMG-00500,False,none,0,PASS
BATCH-20260304-0501,IMG-00501,False,none,0,PASS
BATCH-20260304-0502,IMG-00502,False,none,0,PASS
BATCH-20260304-0503,IMG-00503,False,none,0,PASS
BATCH-20260304-0504,IMG-00504,False,none,0,PASS
BATCH-20260304-0505,IMG-00505,False,none,0,PASS
BATCH-20260304-0506,IMG-00506,False,none,0,PASS
BATCH-20260304-0507,IMG-00507,False,none,0,PASS
BATCH-20260304-0508,IMG-00508,False,none,0,PASS
BATCH-20260304-0509,IMG-00509,False,none,0,PASS
BATCH-20260304-0510,IMG-00510,False,none,0,PASS
BATCH-20260304-0511,IMG-00511,False,none,0,PASS
BATCH-20260304-0512,IMG-00512,False,none,0,PASS
BATCH-20260304-0513,IMG-00513,False,none,0,PASS
BATCH-20260304-0514,IMG-00514,False,none,0,PASS
BATCH-20260304-0515,IMG-00515,False,none,0,PASS
BATCH-20260304-0516,IMG-00516,False,none,0,PASS
BATCH-20260304-0517,IMG-00517,False,none,0,PASS
BATCH-20260304-0518,IMG-00518,False,none,0,PASS
BATCH-20260304-0519,IMG-00519,False,none,0,PASS
BATCH-20260304-0520,IMG-00520,False,none,0,PASS
BATCH-20260304-0521,IMG-00521,False,none,0,PASS
BATCH-20260304-0522,IMG-00522,True,hot_tear,2,PASS
BATCH-20260304-0523,IMG-00523,False,none,0,PASS
BATCH-20260304-0524,IMG-00524,False,none,0,PASS
BATCH-20260304-0525,IMG-00525,False,none,0,PASS
BATCH-20260304-0526,IMG-00526,False,none,0,PASS
BATCH-20260304-0527,IMG-00527,False,none,0,PASS
BATCH-20260304-0528,IMG-00528,False,none,0,PASS
BATCH-20260304-0529,IMG-00529,False,none,0,PASS
BATCH-20260304-0530,IMG-00530,False,none,0,PASS
BATCH-20260304-0531,IMG-00531,False,none,0,PASS
BATCH-20260304-0532,IMG-00532,False,none,0,PASS
BATCH-20260304-0533,IMG-00533,False,none,0,PASS
BATCH-20260304-0534,IMG-00534,False,none,0,PASS
BATCH-20260305-0535,IMG-00535,False,none,0,PASS
BATCH-20260305-0536,IMG-00536,False,none,0,PASS
BATCH-20260305-0537,IMG-00537,False,none,0,PASS
BATCH-20260305-0538,IMG-00538,False,none,0,PASS
BATCH-20260305-0539,IMG-00539,True,hot_tear,2,PASS
BATCH-20260305-0540,IMG-00540,False,none,0,PASS
BATCH-20260305-0541,IMG-00541,False,none,0,PASS
BATCH-20260305-0542,IMG-00542,False,none,0,PASS
BATCH-20260305-0543,IMG-00543,False,none,0,PASS
BATCH-20260305-0544,IMG-00544,False,none,0,PASS
BATCH-20260305-0545,IMG-00545,False,none,0,PASS
BATCH-20260305-0546,IMG-00546,False,none,0,PASS
BATCH-20260305-0547,IMG-00547,False,none,0,PASS
BATCH-20260305-0548,IMG-00548,False,none,0,PASS
BATCH-20260305-0549,IMG-00549,False,none,0,PASS
BATCH-20260305-0550,IMG-00550,False,none,0,PASS
BATCH-20260305-0551,IMG-00551,False,none,0,PASS
BATCH-20260305-0552,IMG-00552,False,none,0,PASS
BATCH-20260305-0553,IMG-00553,False,none,0,PASS
BATCH-20260305-0554,IMG-00554,False,none,0,PASS
BATCH-20260305-0555,IMG-00555,False,none,0,PASS
BATCH-20260305-0556,IMG-00556,False,none,0,PASS
BATCH-20260305-0557,IMG-00557,False,none,0,PASS
BATCH-20260305-0558,IMG-00558,False,none,0,PASS
BATCH-20260305-0559,IMG-00559,False,none,0,PASS
BATCH-20260305-0560,IMG-00560,False,none,0,PASS
BATCH-20260305-0561,IMG-00561,False,none,0,PASS
BATCH-20260305-0562,IMG-00562,False,none,0,PASS
BATCH-20260305-0563,IMG-00563,False,none,0,PASS
BATCH-20260305-0564,IMG-00564,False,none,0,PASS
BATCH-20260305-0565,IMG-00565,False,none,0,PASS
BATCH-20260305-0566,IMG-00566,False,none,0,PASS
BATCH-20260305-0567,IMG-00567,False,none,0,PASS
BATCH-20260305-0568,IMG-00568,False,none,0,PASS
BATCH-20260305-0569,IMG-00569,False,none,0,PASS
BATCH-20260305-0570,IMG-00570,True,gas_porosity,5,REWORK
BATCH-20260305-0571,IMG-00571,False,none,0,PASS
BATCH-20260305-0572,IMG-00572,False,none,0,PASS
BATCH-20260305-0573,IMG-00573,False,none,0,PASS
BATCH-20260305-0574,IMG-00574,False,none,0,PASS
BATCH-20260305-0575,IMG-00575,False,none,0,PASS
BATCH-20260305-0576,IMG-00576,True,hot_tear,4,REWORK
BATCH-20260305-0577,IMG-00577,False,none,0,PASS
BATCH-20260305-0578,IMG-00578,False,none,0,PASS
BATCH-20260305-0579,IMG-00579,False,none,0,PASS
BATCH-20260305-0580,IMG-00580,False,none,0,PASS
BATCH-20260305-0581,IMG-00581,False,none,0,PASS
BATCH-20260305-0582,IMG-00582,False,none,0,PASS
BATCH-20260305-0583,IMG-00583,True,cold_shut,1,PASS
BATCH-20260305-0584,IMG-00584,False,none,0,PASS
BATCH-20260305-0585,IMG-00585,False,none,0,PASS
BATCH-20260305-0586,IMG-00586,False,none,0,PASS
BATCH-20260305-0587,IMG-00587,False,none,0,PASS
BATCH-20260305-0588,IMG-00588,False,none,0,PASS
BATCH-20260305-0589,IMG-00589,False,none,0,PASS
BATCH-20260305-0590,IMG-00590,False,none,0,PASS
BATCH-20260305-0591,IMG-00591,False,none,0,PASS
BATCH-20260305-0592,IMG-00592,False,none,0,PASS
BATCH-20260305-0593,IMG-00593,False,none,0,PASS
BATCH-20260305-0594,IMG-00594,False,none,0,PASS
BATCH-20260305-0595,IMG-00595,False,none,0,PASS
BATCH-20260305-0596,IMG-00596,False,none,0,PASS
BATCH-20260305-0597,IMG-00597,False,none,0,PASS
BATCH-20260305-0598,IMG-00598,False,none,0,PASS
BATCH-20260305-0599,IMG-00599,False,none,0,PASS
BATCH-20260305-0600,IMG-00600,False,none,0,PASS
BATCH-20260305-0601,IMG-00601,False,none,0,PASS
BATCH-20260305-0602,IMG-00602,True,gas_porosity,2,PASS
BATCH-20260305-0603,IMG-00603,False,none,0,PASS
BATCH-20260305-0604,IMG-00604,False,none,0,PASS
BATCH-20260305-0605,IMG-00605,False,none,0,PASS
BATCH-20260305-0606,IMG-00606,False,none,0,PASS
BATCH-20260305-0607,IMG-00607,False,none,0,PASS
BATCH-20260305-0608,IMG-00608,False,none,0,PASS
BATCH-20260305-0609,IMG-00609,False,none,0,PASS
BATCH-20260305-0610,IMG-00610,False,none,0,PASS
BATCH-20260305-0611,IMG-00611,False,none,0,PASS
BATCH-20260305-0612,IMG-00612,True,hot_tear,3,FAIL
BATCH-20260305-0613,IMG-00613,False,none,0,PASS
BATCH-20260305-0614,IMG-00614,False,none,0,PASS
BATCH-20260305-0615,IMG-00615,False,none,0,PASS
BATCH-20260305-0616,IMG-00616,False,none,0,PASS
BATCH-20260305-0617,IMG-00617,False,none,0,PASS
BATCH-20260305-0618,IMG-00618,False,none,0,PASS
BATCH-20260305-0619,IMG-00619,False,none,0,PASS
BATCH-20260305-0620,IMG-00620,False,none,0,PASS
BATCH-20260305-0621,IMG-00621,False,none,0,PASS
BATCH-20260305-0622,IMG-00622,False,none,0,PASS
BATCH-20260305-0623,IMG-00623,False,none,0,PASS
BATCH-20260305-0624,IMG-00624,False,none,0,PASS
BATCH-20260305-0625,IMG-00625,False,none,0,PASS
BATCH-20260305-0626,IMG-00626,True,shrinkage,3,FAIL
BATCH-20260305-0627,IMG-00627,False,none,0,PASS
BATCH-20260305-0628,IMG-00628,False,none,0,PASS
BATCH-20260305-0629,IMG-00629,False,none,0,PASS
BATCH-20260305-0630,IMG-00630,False,none,0,PASS
BATCH-20260305-0631,IMG-00631,False,none,0,PASS
BATCH-20260305-0632,IMG-00632,False,none,0,PASS
BATCH-20260305-0633,IMG-00633,False,none,0,PASS
BATCH-20260305-0634,IMG-00634,False,none,0,PASS
BATCH-20260305-0635,IMG-00635,False,none,0,PASS
BATCH-20260305-0636,IMG-00636,False,none,0,PASS
BATCH-20260305-0637,IMG-00637,False,none,0,PASS
BATCH-20260305-0638,IMG-00638,False,none,0,PASS
BATCH-20260305-0639,IMG-00639,False,none,0,PASS
BATCH-20260305-0640,IMG-00640,False,none,0,PASS
BATCH-20260305-0641,IMG-00641,True,shrinkage,5,REWORK
BATCH-20260305-0642,IMG-00642,False,none,0,PASS
BATCH-20260305-0643,IMG-00643,True,hot_tear,5,REWORK
BATCH-20260305-0644,IMG-00644,True,shrinkage,4,REWORK
BATCH-20260305-0645,IMG-00645,False,none,0,PASS
BATCH-20260305-0646,IMG-00646,False,none,0,PASS
BATCH-20260305-0647,IMG-00647,False,none,0,PASS
BATCH-20260305-0648,IMG-00648,False,none,0,PASS
BATCH-20260305-0649,IMG-00649,False,none,0,PASS
BATCH-20260305-0650,IMG-00650,False,none,0,PASS
BATCH-20260305-0651,IMG-00651,False,none,0,PASS
BATCH-20260305-0652,IMG-00652,False,none,0,PASS
BATCH-20260305-0653,IMG-00653,False,none,0,PASS
BATCH-20260305-0654,IMG-00654,False,none,0,PASS
BATCH-20260305-0655,IMG-00655,False,none,0,PASS
BATCH-20260305-0656,IMG-00656,False,none,0,PASS
BATCH-20260305-0657,IMG-00657,False,none,0,PASS
BATCH-20260305-0658,IMG-00658,False,none,0,PASS
BATCH-20260305-0659,IMG-00659,False,none,0,PASS
BATCH-20260305-0660,IMG-00660,False,none,0,PASS
BATCH-20260305-0661,IMG-00661,False,none,0,PASS
BATCH-20260305-0662,IMG-00662,True,gas_porosity,3,FAIL
BATCH-20260305-0663,IMG-00663,False,none,0,PASS
BATCH-20260305-0664,IMG-00664,False,none,0,PASS
BATCH-20260305-0665,IMG-00665,False,none,0,PASS
BATCH-20260305-0666,IMG-00666,False,none,0,PASS
BATCH-20260305-0667,IMG-00667,False,none,0,PASS
BATCH-20260305-0668,IMG-00668,True,sand_inclusion,4,REWORK
BATCH-20260305-0669,IMG-00669,False,none,0,PASS
BATCH-20260305-0670,IMG-00670,False,none,0,PASS
BATCH-20260305-0671,IMG-00671,False,none,0,PASS
BATCH-20260305-0672,IMG-00672,False,none,0,PASS
BATCH-20260305-0673,IMG-00673,False,none,0,PASS
BATCH-20260306-0674,IMG-00674,False,none,0,PASS
BATCH-20260306-0675,IMG-00675,False,none,0,PASS
BATCH-20260306-0676,IMG-00676,False,none,0,PASS
BATCH-20260306-0677,IMG-00677,False,none,0,PASS
BATCH-20260306-0678,IMG-00678,False,none,0,PASS
BATCH-20260306-0679,IMG-00679,False,none,0,PASS
BATCH-20260306-0680,IMG-00680,False,none,0,PASS
BATCH-20260306-0681,IMG-00681,False,none,0,PASS
BATCH-20260306-0682,IMG-00682,False,none,0,PASS
BATCH-20260306-0683,IMG-00683,False,none,0,PASS
BATCH-20260306-0684,IMG-00684,False,none,0,PASS
BATCH-20260306-0685,IMG-00685,False,none,0,PASS
BATCH-20260306-0686,IMG-00686,False,none,0,PASS
BATCH-20260306-0687,IMG-00687,False,none,0,PASS
BATCH-20260306-0688,IMG-00688,False,none,0,PASS
BATCH-20260306-0689,IMG-00689,False,none,0,PASS
BATCH-20260306-0690,IMG-00690,False,none,0,PASS
BATCH-20260306-0691,IMG-00691,False,none,0,PASS
BATCH-20260306-0692,IMG-00692,False,none,0,PASS
BATCH-20260306-0693,IMG-00693,False,none,0,PASS
BATCH-20260306-0694,IMG-00694,False,none,0,PASS
BATCH-20260306-0695,IMG-00695,False,none,0,PASS
BATCH-20260306-0696,IMG-00696,False,none,0,PASS
BATCH-20260306-0697,IMG-00697,False,none,0,PASS
BATCH-20260306-0698,IMG-00698,False,none,0,PASS
BATCH-20260306-0699,IMG-00699,False,none,0,PASS
BATCH-20260306-0700,IMG-00700,False,none,0,PASS
BATCH-20260306-0701,IMG-00701,False,none,0,PASS
BATCH-20260306-0702,IMG-00702,False,none,0,PASS
BATCH-20260306-0703,IMG-00703,False,none,0,PASS
BATCH-20260306-0704,IMG-00704,False,none,0,PASS
BATCH-20260306-0705,IMG-00705,False,none,0,PASS
BATCH-20260306-0706,IMG-00706,False,none,0,PASS
BATCH-20260306-0707,IMG-00707,False,none,0,PASS
BATCH-20260306-0708,IMG-00708,False,none,0,PASS
BATCH-20260306-0709,IMG-00709,False,none,0,PASS
BATCH-20260306-0710,IMG-00710,False,none,0,PASS
BATCH-20260306-0711,IMG-00711,False,none,0,PASS
BATCH-20260306-0712,IMG-00712,False,none,0,PASS
BATCH-20260306-0713,IMG-00713,False,none,0,PASS
BATCH-20260306-0714,IMG-00714,False,none,0,PASS
BATCH-20260306-0715,IMG-00715,False,none,0,PASS
BATCH-20260306-0716,IMG-00716,False,none,0,PASS
BATCH-20260306-0717,IMG-00717,False,none,0,PASS
BATCH-20260306-0718,IMG-00718,False,none,0,PASS
BATCH-20260306-0719,IMG-00719,False,none,0,PASS
BATCH-20260306-0720,IMG-00720,False,none,0,PASS
BATCH-20260306-0721,IMG-00721,False,none,0,PASS
BATCH-20260306-0722,IMG-00722,False,none,0,PASS
BATCH-20260306-0723,IMG-00723,False,none,0,PASS
BATCH-20260306-0724,IMG-00724,False,none,0,PASS
BATCH-20260306-0725,IMG-00725,False,none,0,PASS
BATCH-20260306-0726,IMG-00726,False,none,0,PASS
BATCH-20260306-0727,IMG-00727,False,none,0,PASS
BATCH-20260306-0728,IMG-00728,False,none,0,PASS
BATCH-20260306-0729,IMG-00729,True,cold_shut,4,REWORK
BATCH-20260306-0730,IMG-00730,False,none,0,PASS
BATCH-20260306-0731,IMG-00731,False,none,0,PASS
BATCH-20260306-0732,IMG-00732,False,none,0,PASS
BATCH-20260306-0733,IMG-00733,False,none,0,PASS
BATCH-20260306-0734,IMG-00734,False,none,0,PASS
BATCH-20260306-0735,IMG-00735,True,sand_inclusion,5,REWORK
BATCH-20260306-0736,IMG-00736,False,none,0,PASS
BATCH-20260306-0737,IMG-00737,False,none,0,PASS
BATCH-20260306-0738,IMG-00738,False,none,0,PASS
BATCH-20260306-0739,IMG-00739,False,none,0,PASS
BATCH-20260306-0740,IMG-00740,False,none,0,PASS
BATCH-20260306-0741,IMG-00741,True,shrinkage,4,REWORK
BATCH-20260306-0742,IMG-00742,False,none,0,PASS
BATCH-20260306-0743,IMG-00743,False,none,0,PASS
BATCH-20260306-0744,IMG-00744,True,hot_tear,3,FAIL
BATCH-20260306-0745,IMG-00745,False,none,0,PASS
BATCH-20260306-0746,IMG-00746,False,none,0,PASS
BATCH-20260306-0747,IMG-00747,False,none,0,PASS
BATCH-20260306-0748,IMG-00748,False,none,0,PASS
BATCH-20260306-0749,IMG-00749,False,none,0,PASS
BATCH-20260306-0750,IMG-00750,False,none,0,PASS
BATCH-20260306-0751,IMG-00751,False,none,0,PASS
BATCH-20260306-0752,IMG-00752,False,none,0,PASS
BATCH-20260306-0753,IMG-00753,False,none,0,PASS
BATCH-20260306-0754,IMG-00754,False,none,0,PASS
BATCH-20260306-0755,IMG-00755,False,none,0,PASS
BATCH-20260306-0756,IMG-00756,False,none,0,PASS
BATCH-20260306-0757,IMG-00757,False,none,0,PASS
BATCH-20260306-0758,IMG-00758,False,none,0,PASS
BATCH-20260306-0759,IMG-00759,False,none,0,PASS
BATCH-20260306-0760,IMG-00760,False,none,0,PASS
BATCH-20260306-0761,IMG-00761,False,none,0,PASS
BATCH-20260306-0762,IMG-00762,False,none,0,PASS
BATCH-20260306-0763,IMG-00763,False,none,0,PASS
BATCH-20260306-0764,IMG-00764,False,none,0,PASS
BATCH-20260306-0765,IMG-00765,False,none,0,PASS
BATCH-20260306-0766,IMG-00766,False,none,0,PASS
BATCH-20260306-0767,IMG-00767,False,none,0,PASS
BATCH-20260306-0768,IMG-00768,True,hot_tear,1,PASS
BATCH-20260306-0769,IMG-00769,False,none,0,PASS
BATCH-20260306-0770,IMG-00770,False,none,0,PASS
BATCH-20260306-0771,IMG-00771,False,none,0,PASS
BATCH-20260306-0772,IMG-00772,False,none,0,PASS
BATCH-20260306-0773,IMG-00773,False,none,0,PASS
BATCH-20260306-0774,IMG-00774,False,none,0,PASS
BATCH-20260306-0775,IMG-00775,False,none,0,PASS
BATCH-20260306-0776,IMG-00776,True,cold_shut,5,REWORK
BATCH-20260306-0777,IMG-00777,False,none,0,PASS
BATCH-20260306-0778,IMG-00778,False,none,0,PASS
BATCH-20260306-0779,IMG-00779,False,none,0,PASS
BATCH-20260306-0780,IMG-00780,False,none,0,PASS
BATCH-20260306-0781,IMG-00781,False,none,0,PASS
BATCH-20260306-0782,IMG-00782,False,none,0,PASS
BATCH-20260306-0783,IMG-00783,False,none,0,PASS
BATCH-20260306-0784,IMG-00784,False,none,0,PASS
BATCH-20260306-0785,IMG-00785,False,none,0,PASS
BATCH-20260306-0786,IMG-00786,False,none,0,PASS
BATCH-20260306-0787,IMG-00787,False,none,0,PASS
BATCH-20260306-0788,IMG-00788,True,hot_tear,5,REWORK
BATCH-20260306-0789,IMG-00789,False,none,0,PASS
BATCH-20260306-0790,IMG-00790,False,none,0,PASS
BATCH-20260307-0791,IMG-00791,False,none,0,PASS
BATCH-20260307-0792,IMG-00792,False,none,0,PASS
BATCH-20260307-0793,IMG-00793,False,none,0,PASS
BATCH-20260307-0794,IMG-00794,False,none,0,PASS
BATCH-20260307-0795,IMG-00795,False,none,0,PASS
BATCH-20260307-0796,IMG-00796,False,none,0,PASS
BATCH-20260307-0797,IMG-00797,False,none,0,PASS
BATCH-20260307-0798,IMG-00798,False,none,0,PASS
BATCH-20260307-0799,IMG-00799,False,none,0,PASS
BATCH-20260307-0800,IMG-00800,False,none,0,PASS
BATCH-20260307-0801,IMG-00801,True,cold_shut,3,FAIL
BATCH-20260307-0802,IMG-00802,True,gas_porosity,5,REWORK
BATCH-20260307-0803,IMG-00803,False,none,0,PASS
BATCH-20260307-0804,IMG-00804,False,none,0,PASS
BATCH-20260307-0805,IMG-00805,False,none,0,PASS
BATCH-20260307-0806,IMG-00806,False,none,0,PASS
BATCH-20260307-0807,IMG-00807,False,none,0,PASS
BATCH-20260307-0808,IMG-00808,False,none,0,PASS
BATCH-20260307-0809,IMG-00809,False,none,0,PASS
BATCH-20260307-0810,IMG-00810,False,none,0,PASS
BATCH-20260307-0811,IMG-00811,False,none,0,PASS
BATCH-20260307-0812,IMG-00812,False,none,0,PASS
BATCH-20260307-0813,IMG-00813,False,none,0,PASS
BATCH-20260307-0814,IMG-00814,False,none,0,PASS
BATCH-20260307-0815,IMG-00815,False,none,0,PASS
BATCH-20260307-0816,IMG-00816,False,none,0,PASS
BATCH-20260307-0817,IMG-00817,False,none,0,PASS
BATCH-20260307-0818,IMG-00818,True,cold_shut,1,PASS
BATCH-20260307-0819,IMG-00819,False,none,0,PASS
BATCH-20260307-0820,IMG-00820,False,none,0,PASS
BATCH-20260307-0821,IMG-00821,False,none,0,PASS
BATCH-20260307-0822,IMG-00822,False,none,0,PASS
BATCH-20260307-0823,IMG-00823,False,none,0,PASS
BATCH-20260307-0824,IMG-00824,False,none,0,PASS
BATCH-20260307-0825,IMG-00825,False,none,0,PASS
BATCH-20260307-0826,IMG-00826,False,none,0,PASS
BATCH-20260307-0827,IMG-00827,False,none,0,PASS
BATCH-20260307-0828,IMG-00828,False,none,0,PASS
BATCH-20260307-0829,IMG-00829,False,none,0,PASS
BATCH-20260307-0830,IMG-00830,False,none,0,PASS
BATCH-20260307-0831,IMG-00831,False,none,0,PASS
BATCH-20260307-0832,IMG-00832,False,none,0,PASS
BATCH-20260307-0833,IMG-00833,False,none,0,PASS
BATCH-20260307-0834,IMG-00834,False,none,0,PASS
BATCH-20260307-0835,IMG-00835,False,none,0,PASS
BATCH-20260307-0836,IMG-00836,False,none,0,PASS
BATCH-20260307-0837,IMG-00837,False,none,0,PASS
BATCH-20260307-0838,IMG-00838,False,none,0,PASS
BATCH-20260307-0839,IMG-00839,False,none,0,PASS
BATCH-20260307-0840,IMG-00840,False,none,0,PASS
BATCH-20260307-0841,IMG-00841,False,none,0,PASS
BATCH-20260307-0842,IMG-00842,False,none,0,PASS
BATCH-20260307-0843,IMG-00843,False,none,0,PASS
BATCH-20260307-0844,IMG-00844,False,none,0,PASS
BATCH-20260307-0845,IMG-00845,False,none,0,PASS
BATCH-20260307-0846,IMG-00846,False,none,0,PASS
BATCH-20260307-0847,IMG-00847,False,none,0,PASS
BATCH-20260307-0848,IMG-00848,True,sand_inclusion,1,PASS
BATCH-20260307-0849,IMG-00849,False,none,0,PASS
BATCH-20260307-0850,IMG-00850,False,none,0,PASS
BATCH-20260307-0851,IMG-00851,False,none,0,PASS
BATCH-20260307-0852,IMG-00852,False,none,0,PASS
BATCH-20260307-0853,IMG-00853,False,none,0,PASS
BATCH-20260307-0854,IMG-00854,False,none,0,PASS
BATCH-20260307-0855,IMG-00855,False,none,0,PASS
BATCH-20260307-0856,IMG-00856,False,none,0,PASS
BATCH-20260307-0857,IMG-00857,True,sand_inclusion,3,FAIL
BATCH-20260307-0858,IMG-00858,False,none,0,PASS
BATCH-20260307-0859,IMG-00859,False,none,0,PASS
BATCH-20260307-0860,IMG-00860,True,cold_shut,3,FAIL
BATCH-20260307-0861,IMG-00861,False,none,0,PASS
BATCH-20260307-0862,IMG-00862,False,none,0,PASS
BATCH-20260307-0863,IMG-00863,True,gas_porosity,3,FAIL
BATCH-20260307-0864,IMG-00864,False,none,0,PASS
BATCH-20260307-0865,IMG-00865,False,none,0,PASS
BATCH-20260307-0866,IMG-00866,False,none,0,PASS
BATCH-20260307-0867,IMG-00867,False,none,0,PASS
BATCH-20260307-0868,IMG-00868,False,none,0,PASS
BATCH-20260307-0869,IMG-00869,False,none,0,PASS
BATCH-20260307-0870,IMG-00870,False,none,0,PASS
BATCH-20260307-0871,IMG-00871,False,none,0,PASS
BATCH-20260307-0872,IMG-00872,False,none,0,PASS
BATCH-20260307-0873,IMG-00873,False,none,0,PASS
BATCH-20260307-0874,IMG-00874,False,none,0,PASS
BATCH-20260307-0875,IMG-00875,False,none,0,PASS
BATCH-20260307-0876,IMG-00876,False,none,0,PASS
BATCH-20260307-0877,IMG-00877,False,none,0,PASS
BATCH-20260307-0878,IMG-00878,False,none,0,PASS
BATCH-20260307-0879,IMG-00879,False,none,0,PASS
BATCH-20260307-0880,IMG-00880,False,none,0,PASS
BATCH-20260307-0881,IMG-00881,False,none,0,PASS
BATCH-20260307-0882,IMG-00882,False,none,0,PASS
BATCH-20260307-0883,IMG-00883,False,none,0,PASS
BATCH-20260307-0884,IMG-00884,False,none,0,PASS
BATCH-20260307-0885,IMG-00885,False,none,0,PASS
BATCH-20260307-0886,IMG-00886,False,none,0,PASS
BATCH-20260307-0887,IMG-00887,False,none,0,PASS
BATCH-20260307-0888,IMG-00888,False,none,0,PASS
BATCH-20260307-0889,IMG-00889,False,none,0,PASS
BATCH-20260307-0890,IMG-00890,True,hot_tear,2,PASS
BATCH-20260307-0891,IMG-00891,False,none,0,PASS
BATCH-20260307-0892,IMG-00892,False,none,0,PASS
BATCH-20260307-0893,IMG-00893,False,none,0,PASS
BATCH-20260307-0894,IMG-00894,False,none,0,PASS
BATCH-20260307-0895,IMG-00895,False,none,0,PASS
BATCH-20260307-0896,IMG-00896,False,none,0,PASS
BATCH-20260307-0897,IMG-00897,False,none,0,PASS
BATCH-20260307-0898,IMG-00898,True,hot_tear,2,PASS
BATCH-20260307-0899,IMG-00899,False,none,0,PASS
BATCH-20260307-0900,IMG-00900,False,none,0,PASS
BATCH-20260307-0901,IMG-00901,False,none,0,PASS
BATCH-20260307-0902,IMG-00902,False,none,0,PASS
BATCH-20260307-0903,IMG-00903,False,none,0,PASS
BATCH-20260307-0904,IMG-00904,False,none,0,PASS
BATCH-20260307-0905,IMG-00905,False,none,0,PASS
BATCH-20260307-0906,IMG-00906,False,none,0,PASS
BATCH-20260307-0907,IMG-00907,False,none,0,PASS
BATCH-20260307-0908,IMG-00908,False,none,0,PASS
BATCH-20260307-0909,IMG-00909,False,none,0,PASS
BATCH-20260307-0910,IMG-00910,False,none,0,PASS
BATCH-20260307-0911,IMG-00911,False,none,0,PASS
BATCH-20260307-0912,IMG-00912,False,none,0,PASS
BATCH-20260307-0913,IMG-00913,False,none,0,PASS
BATCH-20260307-0914,IMG-00914,False,none,0,PASS
BATCH-20260307-0915,IMG-00915,False,none,0,PASS
BATCH-20260307-0916,IMG-00916,False,none,0,PASS
BATCH-20260307-0917,IMG-00917,False,none,0,PASS
BATCH-20260307-0918,IMG-00918,False,none,0,PASS
BATCH-20260307-0919,IMG-00919,False,none,0,PASS
BATCH-20260307-0920,IMG-00920,False,none,0,PASS
BATCH-20260307-0921,IMG-00921,True,hot_tear,1,PASS
BATCH-20260307-0922,IMG-00922,False,none,0,PASS
BATCH-20260307-0923,IMG-00923,False,none,0,PASS
BATCH-20260307-0924,IMG-00924,False,none,0,PASS
BATCH-20260307-0925,IMG-00925,True,cold_shut,3,FAIL
BATCH-20260307-0926,IMG-00926,False,none,0,PASS
BATCH-20260307-0927,IMG-00927,False,none,0,PASS
BATCH-20260308-0928,IMG-00928,False,none,0,PASS
