batch_id,part_name,alloy_grade,mold_id,shift,cycle_number,production_order,furnace_id,molding_machine_id,pouring_station_id,period,target_temperature,target_pour_time,mold_made_at,pour_time,inspection_time,production_date
BATCH-20260301-0093,Cylinder_Block_v2,C45,MOLD-0093,C,2887,PO-20260301-0093,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1456.4238998898559,2026-03-01 22:06:39,2026-03-01 08:24:39,2026-03-01 22:06:39,2026-03-02 13:06:39,2026-03-01
BATCH-20260301-0094,Brake_Drum_v2,FG260,MOLD-0094,C,274,PO-20260301-0094,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1435.2027338807109,2026-03-01 15:47:25,2026-02-28 13:58:25,2026-03-01 15:47:25,2026-03-01 21:47:25,2026-03-01
BATCH-20260301-0095,Wheel_Hub_v1,A380,MOLD-0095,A,7484,PO-20260301-0095,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1376.5426186851394,2026-03-02 03:47:05,2026-03-01 12:06:05,2026-03-02 03:47:05,2026-03-02 09:47:05,2026-03-01
BATCH-20260301-0096,Transmission_Housing_v2,A356,MOLD-0096,A,1849,PO-20260301-0096,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1387.7075746530668,2026-03-01 17:26:20,2026-03-01 06:55:20,2026-03-01 17:26:20,2026-03-02 07:26:20,2026-03-01
BATCH-20260301-0097,Engine_Bracket_v1,FG250,MOLD-0097,B,6136,PO-20260301-0097,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1405.8009961031228,2026-03-01 21:09:09,2026-02-28 23:28:09,2026-03-01 21:09:09,2026-03-02 11:09:09,2026-03-01
BATCH-20260301-0098,Brake_Drum_v1,ADI_1,MOLD-0098,B,1814,PO-20260301-0098,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1474.9153545245895,2026-03-01 17:23:42,2026-02-28 17:32:42,2026-03-01 17:23:42,2026-03-02 00:23:42,2026-03-01
BATCH-20260301-0099,Engine_Bracket_v2,FG260,MOLD-0099,A,952,PO-20260301-0099,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1449.7149162328521,2026-03-01 10:17:05,2026-02-28 08:18:05,2026-03-01 10:17:05,2026-03-01 16:17:05,2026-03-01
BATCH-20260301-0100,Wheel_Hub_v2,C25,MOLD-0100,B,5366,PO-20260301-0100,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1473.1248270339747,2026-03-01 10:51:19,2026-02-28 22:32:19,2026-03-01 10:51:19,2026-03-01 19:51:19,2026-03-01
BATCH-20260301-0101,Wheel_Hub_v2,ADI_1,MOLD-0101,B,5618,PO-20260301-0101,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1425.9612774763677,2026-03-01 10:41:18,2026-02-28 14:36:18,2026-03-01 10:41:18,2026-03-01 12:41:18,2026-03-01
BATCH-20260301-0102,Transmission_Housing_v1,ADI_1,MOLD-0102,A,4892,PO-20260301-0102,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1458.502268033993,2026-03-01 19:59:27,2026-02-28 22:22:27,2026-03-01 19:59:27,2026-03-02 03:59:27,2026-03-01
BATCH-20260301-0103,Turbo_Housing_v1,ADI_1,MOLD-0103,A,1909,PO-20260301-0103,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1468.7831788672636,2026-03-01 07:47:39,2026-03-01 01:46:39,2026-03-01 07:47:39,2026-03-01 11:47:39,2026-03-01
BATCH-20260301-0104,Brake_Drum_v2,FG300,MOLD-0104,C,212,PO-20260301-0104,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1426.2740349818123,2026-03-01 19:02:44,2026-03-01 09:57:44,2026-03-01 19:02:44,2026-03-02 10:02:44,2026-03-01
BATCH-20260301-0105,Wheel_Hub_v1,FG250,MOLD-0105,A,4310,PO-20260301-0105,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1431.9202639867904,2026-03-01 11:47:55,2026-03-01 06:47:55,2026-03-01 11:47:55,2026-03-01 22:47:55,2026-03-01
BATCH-20260301-0106,Wheel_Hub_v2,C25,MOLD-0106,C,356,PO-20260301-0106,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1476.7249385782063,2026-03-01 11:35:16,2026-03-01 04:08:16,2026-03-01 11:35:16,2026-03-02 01:35:16,2026-03-01
BATCH-20260301-0107,Cylinder_Block_v2,6061,MOLD-0107,B,7453,PO-20260301-0107,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1374.5134427072112,2026-03-02 02:51:07,2026-03-01 11:59:07,2026-03-02 02:51:07,2026-03-02 04:51:07,2026-03-01
BATCH-20260301-0108,Brake_Drum_v2,FG260,MOLD-0108,A,4894,PO-20260301-0108,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1406.6633079172964,2026-03-01 23:19:58,2026-03-01 16:08:58,2026-03-01 23:19:58,2026-03-02 10:19:58,2026-03-01
BATCH-20260301-0109,Engine_Bracket_v2,FG260,MOLD-0109,C,7276,PO-20260301-0109,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1410.1048959166471,2026-03-02 02:53:01,2026-03-01 12:19:01,2026-03-02 02:53:01,2026-03-02 13:53:01,2026-03-01
BATCH-20260301-0110,Engine_Bracket_v2,FG260,MOLD-0110,B,1251,PO-20260301-0110,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1406.2010716404875,2026-03-01 15:47:09,2026-02-28 21:19:09,2026-03-01 15:47:09,2026-03-01 23:47:09,2026-03-01
BATCH-20260301-0111,Engine_Bracket_v2,FG260,MOLD-0111,C,4805,PO-20260301-0111,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1418.9459514930745,2026-03-01 23:56:03,2026-03-01 17:16:03,2026-03-01 23:56:03,2026-03-02 02:56:03,2026-03-01
BATCH-20260301-0112,Engine_Bracket_v2,A356,MOLD-0112,C,4919,PO-20260301-0112,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1398.4199312655737,2026-03-02 04:21:48,2026-03-01 05:26:48,2026-03-02 04:21:48,2026-03-02 07:21:48,2026-03-01
BATCH-20260301-0113,Intake_Manifold_v2,FG300,MOLD-0113,C,4557,PO-20260301-0113,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1404.5079795954834,2026-03-01 19:05:33,2026-03-01 02:22:33,2026-03-01 19:05:33,2026-03-02 05:05:33,2026-03-01
BATCH-20260301-0114,Engine_Bracket_v2,C25,MOLD-0114,C,5389,PO-20260301-0114,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1456.539694933184,2026-03-01 21:05:56,2026-03-01 12:22:56,2026-03-01 21:05:56,2026-03-02 02:05:56,2026-03-01
BATCH-20260301-0115,Transmission_Housing_v2,A356,MOLD-0115,B,3284,PO-20260301-0115,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1378.3160547380687,2026-03-01 16:48:14,2026-03-01 11:44:14,2026-03-01 16:48:14,2026-03-02 05:48:14,2026-03-01
BATCH-20260301-0116,Steering_Knuckle_v1,ADI_1,MOLD-0116,B,2553,PO-20260301-0116,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1429.4445565507053,2026-03-01 09:13:00,2026-03-01 00:32:00,2026-03-01 09:13:00,2026-03-01 22:13:00,2026-03-01
BATCH-20260301-0117,Intake_Manifold_v1,C45,MOLD-0117,A,3474,PO-20260301-0117,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1446.5867784598195,2026-03-01 18:24:37,2026-02-28 19:48:37,2026-03-01 18:24:37,2026-03-01 22:24:37,2026-03-01
BATCH-20260301-0118,Intake_Manifold_v2,C25,MOLD-0118,A,5559,PO-20260301-0118,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1436.994788204827,2026-03-02 01:03:56,2026-03-01 00:40:56,2026-03-02 01:03:56,2026-03-02 07:03:56,2026-03-01
BATCH-20260301-0119,Cylinder_Block_v2,ADI_1,MOLD-0119,B,7745,PO-20260301-0119,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1432.265387461224,2026-03-02 05:30:43,2026-03-01 08:35:43,2026-03-02 05:30:43,2026-03-02 11:30:43,2026-03-01
BATCH-20260301-0120,Brake_Drum_v1,FG250,MOLD-0120,B,4363,PO-20260301-0120,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1389.0429991231451,2026-03-01 14:48:26,2026-03-01 05:41:26,2026-03-01 14:48:26,2026-03-01 21:48:26,2026-03-01
BATCH-20260301-0121,Cylinder_Block_v2,A380,MOLD-0121,A,4698,PO-20260301-0121,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1378.7879580368415,2026-03-01 15:01:41,2026-02-28 18:22:41,2026-03-01 15:01:41,2026-03-01 23:01:41,2026-03-01
BATCH-20260301-0122,Engine_Bracket_v1,FG250,MOLD-0122,B,7535,PO-20260301-0122,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1438.2418139150195,2026-03-01 21:50:28,2026-02-28 20:43:28,2026-03-01 21:50:28,2026-03-02 00:50:28,2026-03-01
BATCH-20260301-0123,Engine_Bracket_v2,C45,MOLD-0123,B,6110,PO-20260301-0123,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1472.2314649717248,2026-03-01 19:53:28,2026-03-01 13:10:28,2026-03-01 19:53:28,2026-03-02 00:53:28,2026-03-01
BATCH-20260301-0124,Steering_Knuckle_v1,FG260,MOLD-0124,C,7850,PO-20260301-0124,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1404.5769814470152,2026-03-01 19:12:40,2026-03-01 07:21:40,2026-03-01 19:12:40,2026-03-01 22:12:40,2026-03-01
BATCH-20260301-0125,Intake_Manifold_v2,FG300,MOLD-0125,C,6332,PO-20260301-0125,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1392.400229026306,2026-03-01 12:10:38,2026-03-01 00:22:38,2026-03-01 12:10:38,2026-03-01 18:10:38,2026-03-01
BATCH-20260301-0126,Turbo_Housing_v1,6061,MOLD-0126,C,5139,PO-20260301-0126,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1393.2123437415707,2026-03-02 06:33:46,2026-03-01 09:51:46,2026-03-02 06:33:46,2026-03-02 20:33:46,2026-03-01
BATCH-20260301-0127,Suspension_Arm_v1,ADI_2,MOLD-0127,B,2543,PO-20260301-0127,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1450.4402131173867,2026-03-01 18:08:36,2026-03-01 09:30:36,2026-03-01 18:08:36,2026-03-02 03:08:36,2026-03-01
BATCH-20260301-0128,Transmission_Housing_v2,FG260,MOLD-0128,C,4541,PO-20260301-0128,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1412.389816124909,2026-03-01 23:25:41,2026-03-01 04:48:41,2026-03-01 23:25:41,2026-03-02 06:25:41,2026-03-01
BATCH-20260301-0129,Suspension_Arm_v2,C25,MOLD-0129,A,6860,PO-20260301-0129,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1468.6580086793572,2026-03-01 08:40:36,2026-02-28 13:29:36,2026-03-01 08:40:36,2026-03-01 19:40:36,2026-03-01
BATCH-20260301-0130,Cylinder_Block_v2,ADI_1,MOLD-0130,C,7520,PO-20260301-0130,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1441.8338775811428,2026-03-01 20:22:15,2026-03-01 12:30:15,2026-03-01 20:22:15,2026-03-02 00:22:15,2026-03-01
BATCH-20260301-0131,Turbo_Housing_v2,FG250,MOLD-0131,C,4571,PO-20260301-0131,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1403.078352858241,2026-03-01 17:30:59,2026-03-01 00:17:59,2026-03-01 17:30:59,2026-03-02 05:30:59,2026-03-01
BATCH-20260302-0132,Turbo_Housing_v1,FG300,MOLD-0132,B,5807,PO-20260302-0132,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1389.0266160790093,2026-03-02 17:32:43,2026-03-02 04:20:43,2026-03-02 17:32:43,2026-03-02 20:32:43,2026-03-02
BATCH-20260302-0133,Wheel_Hub_v1,FG300,MOLD-0133,C,3469,PO-20260302-0133,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1425.221737451344,2026-03-02 10:57:04,2026-03-01 20:05:04,2026-03-02 10:57:04,2026-03-03 00:57:04,2026-03-02
BATCH-20260302-0134,Intake_Manifold_v1,ADI_1,MOLD-0134,B,1270,PO-20260302-0134,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1479.9985972661816,2026-03-03 01:46:48,2026-03-02 09:30:48,2026-03-03 01:46:48,2026-03-03 07:46:48,2026-03-02
BATCH-20260302-0135,Steering_Knuckle_v2,C25,MOLD-0135,A,1264,PO-20260302-0135,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1455.8347864642976,2026-03-02 10:22:34,2026-03-01 19:48:34,2026-03-02 10:22:34,2026-03-03 00:22:34,2026-03-02
BATCH-20260302-0136,Engine_Bracket_v2,A356,MOLD-0136,C,6164,PO-20260302-0136,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1380.5297711062908,2026-03-02 13:20:26,2026-03-02 02:54:26,2026-03-02 13:20:26,2026-03-02 15:20:26,2026-03-02
BATCH-20260302-0137,Suspension_Arm_v2,ADI_1,MOLD-0137,B,2309,PO-20260302-0137,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1447.7007987064594,2026-03-02 23:29:41,2026-03-02 11:20:41,2026-03-02 23:29:41,2026-03-03 13:29:41,2026-03-02
BATCH-20260302-0138,Intake_Manifold_v2,C45,MOLD-0138,A,4543,PO-20260302-0138,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1472.4470167031343,2026-03-02 21:17:12,2026-03-01 23:54:12,2026-03-02 21:17:12,2026-03-03 01:17:12,2026-03-02
BATCH-20260302-0139,Intake_Manifold_v1,ADI_2,MOLD-0139,B,7459,PO-20260302-0139,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1425.5028141795456,2026-03-02 10:50:06,2026-03-01 13:44:06,2026-03-02 10:50:06,2026-03-02 13:50:06,2026-03-02
BATCH-20260302-0140,Cylinder_Block_v2,A380,MOLD-0140,C,3072,PO-20260302-0140,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1399.7262675619145,2026-03-02 14:38:02,2026-03-01 20:05:02,2026-03-02 14:38:02,2026-03-02 22:38:02,2026-03-02
BATCH-20260302-0141,Wheel_Hub_v1,FG300,MOLD-0141,A,1137,PO-20260302-0141,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1428.7250392003189,2026-03-02 14:52:30,2026-03-02 10:10:30,2026-03-02 14:52:30,2026-03-03 05:52:30,2026-03-02
BATCH-20260302-0142,Transmission_Housing_v1,ADI_1,MOLD-0142,A,2361,PO-20260302-0142,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1426.6712116194542,2026-03-02 23:44:47,2026-03-02 05:04:47,2026-03-02 23:44:47,2026-03-03 01:44:47,2026-03-02
BATCH-20260302-0143,Engine_Bracket_v2,C45,MOLD-0143,B,135,PO-20260302-0143,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1455.804342569137,2026-03-02 15:15:07,2026-03-02 01:39:07,2026-03-02 15:15:07,2026-03-02 20:15:07,2026-03-02
BATCH-20260302-0144,Engine_Bracket_v2,FG250,MOLD-0144,C,5475,PO-20260302-0144,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1393.1119738258867,2026-03-03 01:33:51,2026-03-02 02:45:51,2026-03-03 01:33:51,2026-03-03 07:33:51,2026-03-02
BATCH-20260302-0145,Steering_Knuckle_v2,C25,MOLD-0145,C,357,PO-20260302-0145,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1472.399886311651,2026-03-02 09:45:01,2026-03-01 13:07:01,2026-03-02 09:45:01,2026-03-02 19:45:01,2026-03-02
BATCH-20260302-0146,Cylinder_Block_v3,A356,MOLD-0146,A,6023,PO-20260302-0146,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1388.5750687054929,2026-03-02 20:37:09,2026-03-02 05:05:09,2026-03-02 20:37:09,2026-03-03 03:37:09,2026-03-02
BATCH-20260302-0147,Wheel_Hub_v1,FG300,MOLD-0147,C,6648,PO-20260302-0147,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1424.2215093430837,2026-03-02 19:21:23,2026-03-02 10:06:23,2026-03-02 19:21:23,2026-03-03 05:21:23,2026-03-02
BATCH-20260302-0148,Intake_Manifold_v2,FG250,MOLD-0148,A,6680,PO-20260302-0148,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1416.0768512478148,2026-03-02 11:28:35,2026-03-02 04:54:35,2026-03-02 11:28:35,2026-03-02 17:28:35,2026-03-02
BATCH-20260302-0149,Intake_Manifold_v2,ADI_2,MOLD-0149,B,6549,PO-20260302-0149,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1436.3929963668324,2026-03-03 02:20:16,2026-03-02 06:46:16,2026-03-03 02:20:16,2026-03-03 16:20:16,2026-03-02
BATCH-20260302-0150,Wheel_Hub_v1,FG300,MOLD-0150,B,4254,PO-20260302-0150,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1444.7017326638875,2026-03-02 20:49:57,2026-03-02 02:23:57,2026-03-02 20:49:57,2026-03-03 04:49:57,2026-03-02
BATCH-20260302-0151,Turbo_Housing_v2,FG300,MOLD-0151,C,5415,PO-20260302-0151,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1385.6048237752498,2026-03-02 16:22:39,2026-03-02 09:42:39,2026-03-02 16:22:39,2026-03-03 00:22:39,2026-03-02
BATCH-20260302-0152,Engine_Bracket_v2,FG300,MOLD-0152,C,7128,PO-20260302-0152,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1382.9648613995091,2026-03-02 18:32:50,2026-03-02 03:45:50,2026-03-02 18:32:50,2026-03-03 07:32:50,2026-03-02
BATCH-20260302-0153,Cylinder_Block_v2,FG260,MOLD-0153,C,6144,PO-20260302-0153,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1415.9160213625187,2026-03-02 19:55:10,2026-03-01 19:50:10,2026-03-02 19:55:10,2026-03-03 07:55:10,2026-03-02
BATCH-20260302-0154,Suspension_Arm_v1,FG250,MOLD-0154,A,7779,PO-20260302-0154,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1405.3505407780394,2026-03-02 13:36:29,2026-03-02 07:49:29,2026-03-02 13:36:29,2026-03-03 01:36:29,2026-03-02
BATCH-20260302-0155,Wheel_Hub_v2,A356,MOLD-0155,B,3261,PO-20260302-0155,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1376.4729940768145,2026-03-03 04:35:09,2026-03-02 21:39:09,2026-03-03 04:35:09,2026-03-03 13:35:09,2026-03-02
BATCH-20260302-0156,Cylinder_Block_v1,FG300,MOLD-0156,B,2133,PO-20260302-0156,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1398.3243673611248,2026-03-02 18:27:47,2026-03-01 17:26:47,2026-03-02 18:27:47,2026-03-02 21:27:47,2026-03-02
BATCH-20260302-0157,Intake_Manifold_v2,FG260,MOLD-0157,A,3647,PO-20260302-0157,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1442.907532155036,2026-03-03 00:12:53,2026-03-02 12:14:53,2026-03-03 00:12:53,2026-03-03 09:12:53,2026-03-02
BATCH-20260302-0158,Steering_Knuckle_v2,C25,MOLD-0158,B,4168,PO-20260302-0158,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1467.6217830307003,2026-03-02 11:11:46,2026-03-01 19:11:46,2026-03-02 11:11:46,2026-03-02 14:11:46,2026-03-02
BATCH-20260302-0159,Suspension_Arm_v2,FG250,MOLD-0159,B,4520,PO-20260302-0159,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1412.7184087504172,2026-03-02 14:56:51,2026-03-02 07:09:51,2026-03-02 14:56:51,2026-03-02 19:56:51,2026-03-02
BATCH-20260302-0160,Engine_Bracket_v1,6061,MOLD-0160,C,2598,PO-20260302-0160,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1356.2663391129597,2026-03-02 11:21:29,2026-03-01 11:43:29,2026-03-02 11:21:29,2026-03-02 17:21:29,2026-03-02
BATCH-20260302-0161,Wheel_Hub_v2,FG300,MOLD-0161,C,1058,PO-20260302-0161,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1433.744714615036,2026-03-02 10:39:00,2026-03-01 14:42:00,2026-03-02 10:39:00,2026-03-02 20:39:00,2026-03-02
BATCH-20260302-0162,Brake_Drum_v2,ADI_2,MOLD-0162,A,7708,PO-20260302-0162,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1440.7613849405125,2026-03-02 22:30:04,2026-03-02 01:45:04,2026-03-02 22:30:04,2026-03-03 08:30:04,2026-03-02
BATCH-20260302-0163,Steering_Knuckle_v2,ADI_2,MOLD-0163,A,1382,PO-20260302-0163,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1450.1543886844759,2026-03-03 01:55:32,2026-03-02 11:53:32,2026-03-03 01:55:32,2026-03-03 06:55:32,2026-03-02
BATCH-20260302-0164,Turbo_Housing_v2,C45,MOLD-0164,B,7771,PO-20260302-0164,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1424.8733712936023,2026-03-03 04:23:49,2026-03-02 05:32:49,2026-03-03 04:23:49,2026-03-03 16:23:49,2026-03-02
BATCH-20260302-0165,Turbo_Housing_v2,FG250,MOLD-0165,B,2475,PO-20260302-0165,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1424.9335102510863,2026-03-03 04:42:58,2026-03-02 14:59:58,2026-03-03 04:42:58,2026-03-03 12:42:58,2026-03-02
BATCH-20260302-0166,Cylinder_Block_v3,FG250,MOLD-0166,A,2787,PO-20260302-0166,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1412.5109510442735,2026-03-03 00:43:00,2026-03-02 12:35:00,2026-03-03 00:43:00,2026-03-03 09:43:00,2026-03-02
BATCH-20260302-0167,Wheel_Hub_v2,A380,MOLD-0167,A,3822,PO-20260302-0167,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1365.9557943201578,2026-03-03 05:15:16,2026-03-02 20:05:16,2026-03-03 05:15:16,2026-03-03 18:15:16,2026-03-02
BATCH-20260302-0168,Brake_Drum_v1,FG250,MOLD-0168,B,7089,PO-20260302-0168,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1397.378919626683,2026-03-02 11:28:39,2026-03-01 22:27:39,2026-03-02 11:28:39,2026-03-02 15:28:39,2026-03-02
BATCH-20260302-0169,Intake_Manifold_v1,6061,MOLD-0169,C,738,PO-20260302-0169,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1374.8685136523754,2026-03-02 12:42:52,2026-03-01 21:48:52,2026-03-02 12:42:52,2026-03-03 02:42:52,2026-03-02
BATCH-20260302-0170,Turbo_Housing_v1,A356,MOLD-0170,A,6905,PO-20260302-0170,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1379.8759385505093,2026-03-02 21:19:03,2026-03-02 00:19:03,2026-03-02 21:19:03,2026-03-03 02:19:03,2026-03-02
BATCH-20260302-0171,Brake_Drum_v2,ADI_2,MOLD-0171,C,420,PO-20260302-0171,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1422.7145436706758,2026-03-02 23:51:00,2026-03-02 10:08:00,2026-03-02 23:51:00,2026-03-03 07:51:00,2026-03-02
BATCH-20260302-0172,Transmission_Housing_v2,FG260,MOLD-0172,B,5106,PO-20260302-0172,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1437.771792257103,2026-03-03 04:01:47,2026-03-02 05:45:47,2026-03-03 04:01:47,2026-03-03 14:01:47,2026-03-02
BATCH-20260302-0173,Wheel_Hub_v2,A356,MOLD-0173,C,3289,PO-20260302-0173,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1380.123147558094,2026-03-03 04:56:50,2026-03-02 21:14:50,2026-03-03 04:56:50,2026-03-03 12:56:50,2026-03-02
BATCH-20260302-0174,Wheel_Hub_v1,6061,MOLD-0174,C,5023,PO-20260302-0174,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1366.3982923818264,2026-03-03 00:46:26,2026-03-02 19:12:26,2026-03-03 00:46:26,2026-03-03 04:46:26,2026-03-02
BATCH-20260302-0175,Transmission_Housing_v2,C45,MOLD-0175,B,2456,PO-20260302-0175,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1462.5243883861262,2026-03-02 19:23:50,2026-03-02 08:35:50,2026-03-02 19:23:50,2026-03-03 08:23:50,2026-03-02
BATCH-20260302-0176,Brake_Drum_v1,A380,MOLD-0176,C,2176,PO-20260302-0176,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1379.8454807976598,2026-03-03 00:29:25,2026-03-02 19:17:25,2026-03-03 00:29:25,2026-03-03 12:29:25,2026-03-02
BATCH-20260302-0177,Suspension_Arm_v2,FG300,MOLD-0177,C,5577,PO-20260302-0177,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1390.3442995810233,2026-03-03 03:39:41,2026-03-02 05:03:41,2026-03-03 03:39:41,2026-03-03 14:39:41,2026-03-02
BATCH-20260302-0178,Suspension_Arm_v1,A356,MOLD-0178,B,6349,PO-20260302-0178,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1370.5188704661352,2026-03-02 15:43:05,2026-03-02 09:49:05,2026-03-02 15:43:05,2026-03-02 17:43:05,2026-03-02
BATCH-20260302-0179,Steering_Knuckle_v1,ADI_1,MOLD-0179,C,2571,PO-20260302-0179,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1451.5286290840022,2026-03-03 06:15:47,2026-03-02 09:15:47,2026-03-03 06:15:47,2026-03-03 10:15:47,2026-03-02
BATCH-20260302-0180,Transmission_Housing_v1,C45,MOLD-0180,B,1843,PO-20260302-0180,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1453.4851990484442,2026-03-02 13:57:19,2026-03-01 18:18:19,2026-03-02 13:57:19,2026-03-02 20:57:19,2026-03-02
BATCH-20260302-0181,Suspension_Arm_v2,A356,MOLD-0181,B,4698,PO-20260302-0181,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1364.3894687748978,2026-03-02 18:48:08,2026-03-02 03:50:08,2026-03-02 18:48:08,2026-03-03 07:48:08,2026-03-02
BATCH-20260302-0182,Brake_Drum_v2,ADI_2,MOLD-0182,A,3624,PO-20260302-0182,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1440.781810845737,2026-03-03 03:00:37,2026-03-02 09:46:37,2026-03-03 03:00:37,2026-03-03 17:00:37,2026-03-02
BATCH-20260302-0183,Steering_Knuckle_v2,ADI_2,MOLD-0183,C,6070,PO-20260302-0183,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1426.5535948942647,2026-03-02 16:15:12,2026-03-01 20:20:12,2026-03-02 16:15:12,2026-03-03 07:15:12,2026-03-02
BATCH-20260302-0184,Steering_Knuckle_v1,ADI_1,MOLD-0184,C,5877,PO-20260302-0184,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1444.7980819628956,2026-03-03 03:57:57,2026-03-02 16:21:57,2026-03-03 03:57:57,2026-03-03 15:57:57,2026-03-02
BATCH-20260302-0185,Intake_Manifold_v1,A380,MOLD-0185,C,2354,PO-20260302-0185,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1387.795552970437,2026-03-02 23:41:58,2026-03-02 16:11:58,2026-03-02 23:41:58,2026-03-03 09:41:58,2026-03-02
